date,Maturity Date,dirty_price,T,ytm
2026-01-14,2026-09-01,99.57292817679559,0.6301369863013698,0.022802010173694345
2026-01-14,2027-03-01,99.13616022099448,1.126027397260274,0.024552559504859926
2026-01-14,2027-09-01,101.33555248618785,1.63013698630137,0.025484540408430643
2026-01-14,2028-03-01,103.11524861878453,2.128767123287671,0.026164146883636212
2026-01-14,2028-09-01,102.64201657458564,2.632876712328767,0.02675969990052619
2026-01-14,2029-03-01,105.25171270718232,3.128767123287671,0.027347410343480774
2026-01-14,2029-09-01,103.63524861878453,3.632876712328767,0.02814546019384424
2026-01-14,2030-03-01,100.68355248618785,4.1287671232876715,0.02836632673303408
2026-01-14,2030-09-01,100.38055248618785,4.632876712328767,0.028958949112571408
2026-01-14,2031-03-01,100.05855248618785,5.1287671232876715,0.029531031890859333
